id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
7397,Connor Bedard,2024-11-23,Over,2.5,0.5235602094240838,0.5855294592633696,0.5545596262088405,0.5795454545454546,0.5631067961165048,0.016266177488704736
7398,Connor Bedard,2024-11-23,Under,2.5,0.5235602094240838,0.41447054073663037,0.4454403737911595,0.42045454545454547,0.4368932038834951,-0.040991452213979485
7399,Joel Farabee,2024-11-23,Over,2.5,0.41493775933609955,0.3989387938874843,0.3531643155052595,0.33695652173913043,0.34177215189873417,-0.026396099225589456
7400,Joel Farabee,2024-11-23,Under,2.5,0.641025641025641,0.6010612061125157,0.6468356844947405,0.6630434782608695,0.6582278481012658,0.004046280273122871
7401,Owen Tippett,2024-11-23,Over,3.5,0.47619047619047616,0.508490148375919,0.47294567216513284,0.38285714285714284,0.39933993399339934,-0.0015486564666411379
7402,Owen Tippett,2024-11-23,Under,3.5,0.5681818181818182,0.491509851624081,0.5270543278348672,0.6171428571428571,0.6006600660066007,-0.023810652306129526
7403,Ryan Donato,2024-11-23,Over,2.5,0.45454545454545453,0.3822878680396302,0.3390064571631133,0.32335329341317365,0.3711340206185567,-0.052955373800239736
7404,Ryan Donato,2024-11-23,Under,2.5,0.6024096385542169,0.6177121319603698,0.6609935428368867,0.6766467065868264,0.6288659793814433,0.0368368489050121
7405,Sean Couturier,2024-11-23,Over,2.5,0.4629629629629629,0.5044962660016576,0.461268488997135,0.3978494623655914,0.3953488372093023,-0.0007888068461612691
7406,Sean Couturier,2024-11-23,Under,2.5,0.5952380952380952,0.4955037339983424,0.538731511002865,0.6021505376344086,0.6046511627906976,-0.03490112555705399
7407,Taylor Hall,2024-11-23,Over,1.5,0.6451612903225806,0.7017594019894906,0.6557271787775816,0.6666666666666666,0.6621621621621622,0.007444148684205204
7408,Taylor Hall,2024-11-23,Under,1.5,0.4098360655737705,0.2982405980105094,0.34427282122241837,0.3333333333333333,0.33783783783783783,-0.027773318787725543
7409,Teuvo Teravainen,2024-11-23,Over,1.5,0.5181347150259068,0.6133097662259511,0.5777732681219714,0.5365853658536586,0.5206896551724138,0.03094150738586149
7410,Teuvo Teravainen,2024-11-23,Under,1.5,0.5235602094240838,0.3866902337740489,0.4222267318780286,0.4634146341463415,0.4793103448275862,-0.05317223684422126
7411,Travis Konecny,2024-11-23,Over,3.5,0.45454545454545453,0.4491410614943647,0.4165453309229157,0.391025641025641,0.3829787234042553,-0.017416723326996966
7412,Travis Konecny,2024-11-23,Under,3.5,0.5952380952380952,0.5508589385056353,0.5834546690770843,0.6089743589743589,0.6170212765957447,-0.0072779985112126355
7413,Travis Sanheim,2024-11-23,Over,2.5,0.42372881355932207,0.33956592300398225,0.30733089636887256,0.24175824175824176,0.28115015974440893,-0.05049615525173912
7414,Travis Sanheim,2024-11-23,Under,2.5,0.6329113924050632,0.6604340769960177,0.6926691036311274,0.7582417582417582,0.7188498402555911,0.040697061955681624
7415,Tyler Bertuzzi,2024-11-23,Over,1.5,0.5464480874316939,0.6151588422162071,0.576192850445395,0.6066666666666667,0.5892857142857143,0.01639545672140752
7416,Tyler Bertuzzi,2024-11-23,Under,1.5,0.5102040816326531,0.3848411577837929,0.42380714955460497,0.3933333333333333,0.4107142857142857,-0.04409843408150371
7417,Tyson Foerster,2024-11-23,Over,1.5,0.6211180124223602,0.6582423349668753,0.6208741130730318,0.6057692307692307,0.5807860262008734,-0.00016093358705690508
7418,Tyson Foerster,2024-11-23,Under,1.5,0.4347826086956522,0.34175766503312466,0.37912588692696825,0.3942307692307692,0.4192139737991266,-0.02461739616691791
7419,Blake Coleman,2024-11-23,Over,2.5,0.42372881355932207,0.47213176816764424,0.42851968167833876,0.45,0.461038961038961,0.002078391316338135
7420,Blake Coleman,2024-11-23,Under,2.5,0.6289308176100629,0.5278682318323558,0.5714803183216612,0.55,0.538961038961039,-0.03870605672396549
