id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
7809,Sebastian Aho,2024-11-25,Over,2.5,0.5319148936170213,0.5097678472679175,0.46706809695927887,0.5606936416184971,0.5514950166112956,-0.03463408457856698
7810,Sebastian Aho,2024-11-25,Under,2.5,0.4854368932038835,0.4902321527320825,0.5329319030407211,0.4393063583815029,0.4485049833887043,0.023075405722614517
7811,Martin Necas,2024-11-25,Over,2.5,0.5319148936170213,0.5296514470788769,0.4892328202334548,0.5307262569832403,0.5294117647058824,-0.02279610737531393
7812,Martin Necas,2024-11-25,Under,2.5,0.4716981132075471,0.4703485529211231,0.5107671797665452,0.4692737430167598,0.47058823529411764,0.018488040425240132
7813,Andrei Svechnikov,2024-11-25,Over,2.5,0.5882352941176471,0.5357889148810002,0.49746116767479065,0.5314685314685315,0.5277777777777778,-0.05511286248316283
7814,Andrei Svechnikov,2024-11-25,Under,2.5,0.4444444444444444,0.46421108511899983,0.5025388323252094,0.46853146853146854,0.4722222222222222,0.026142474546344205
7815,Brent Burns,2024-11-25,Over,2.5,0.4,0.4380650764272739,0.38279705705619715,0.46195652173913043,0.40822784810126583,-0.00716789289325119
7816,Brent Burns,2024-11-25,Under,2.5,0.6369426751592356,0.5619349235727261,0.6172029429438028,0.5380434782608695,0.5917721518987342,-0.013592710341328723
7817,Jason Robertson,2024-11-25,Over,2.5,0.4464285714285714,0.5223915854625492,0.4833730365040172,0.5737704918032787,0.5207667731629393,0.016684597130846496
7818,Jason Robertson,2024-11-25,Under,2.5,0.6097560975609756,0.4776084145374509,0.5166269634959828,0.4262295081967213,0.4792332268370607,-0.059660851510386054
7819,Miro Heiskanen,2024-11-25,Over,2.5,0.4444444444444444,0.40013830762951064,0.34798682589411567,0.48520710059171596,0.4409722222222222,-0.04340592834764795
7820,Miro Heiskanen,2024-11-25,Under,2.5,0.5952380952380952,0.5998616923704894,0.6520131741058843,0.514792899408284,0.5590277777777778,0.035066960477163844
