id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
5451,Nino Niederreiter,2024-11-12,Over,2.5,43.48%,45.42%,40.85%,43.53%,45.99%,-1.16%
5452,Nino Niederreiter,2024-11-12,Under,2.5,62.11%,54.58%,59.15%,56.47%,54.01%,-1.95%
5453,Alexis Lafrenière,2024-11-12,Over,2.5,44.25%,42.56%,38.11%,38.64%,41.84%,-2.75%
5454,Alexis Lafrenière,2024-11-12,Under,2.5,60.61%,57.44%,61.89%,61.36%,58.16%,0.81%
5455,Vincent Trocheck,2024-11-12,Over,2.5,54.35%,52.52%,48.24%,46.89%,46.78%,-3.34%
5456,Vincent Trocheck,2024-11-12,Under,2.5,51.55%,47.48%,51.76%,53.11%,53.22%,0.11%
5457,Gabriel Vilardi,2024-11-12,Over,2.5,47.62%,44.12%,39.32%,42.40%,46.70%,-3.96%
5458,Gabriel Vilardi,2024-11-12,Under,2.5,57.47%,55.88%,60.68%,57.60%,53.30%,1.89%
5459,Mika Zibanejad,2024-11-12,Over,2.5,52.08%,54.35%,50.63%,56.25%,53.24%,-0.76%
5460,Mika Zibanejad,2024-11-12,Under,2.5,54.05%,45.65%,49.37%,43.75%,46.76%,-2.55%
5461,Mark Scheifele,2024-11-12,Over,2.5,42.37%,43.31%,39.07%,45.29%,42.96%,-1.43%
5462,Mark Scheifele,2024-11-12,Under,2.5,63.69%,56.69%,60.93%,54.71%,57.04%,-1.90%
5463,Artemi Panarin,2024-11-12,Over,3.5,49.02%,46.40%,42.38%,38.42%,42.71%,-3.26%
5464,Artemi Panarin,2024-11-12,Under,3.5,55.56%,53.60%,57.62%,61.58%,57.29%,1.16%
5465,Nikolaj Ehlers,2024-11-12,Over,2.5,61.73%,58.85%,54.29%,57.04%,57.58%,-4.86%
5466,Nikolaj Ehlers,2024-11-12,Under,2.5,44.25%,41.15%,45.71%,42.96%,42.42%,0.66%
5467,Chris Kreider,2024-11-12,Over,2.5,55.25%,59.58%,55.50%,51.15%,51.03%,0.14%
5468,Chris Kreider,2024-11-12,Under,2.5,51.02%,40.42%,44.50%,48.85%,48.97%,-3.33%
5469,Josh Morrissey,2024-11-12,Over,2.5,42.55%,44.11%,39.63%,37.93%,37.63%,-1.27%
5470,Josh Morrissey,2024-11-12,Under,2.5,62.50%,55.89%,60.37%,62.07%,62.37%,-1.42%
5471,Filip Chytil,2024-11-12,Over,2.5,44.25%,47.70%,43.54%,41.24%,44.06%,-0.32%
5472,Filip Chytil,2024-11-12,Under,2.5,61.73%,52.30%,56.46%,58.76%,55.94%,-3.44%
5473,Kyle Connor,2024-11-12,Over,3.5,46.73%,48.46%,44.75%,41.36%,43.45%,-0.93%
5474,Kyle Connor,2024-11-12,Under,3.5,57.47%,51.54%,55.25%,58.64%,56.55%,-1.31%
5475,Adam Fox,2024-11-12,Over,1.5,60.61%,58.93%,54.15%,58.68%,58.91%,-4.10%
5476,Adam Fox,2024-11-12,Under,1.5,44.84%,41.07%,45.85%,41.32%,41.09%,0.46%
5477,Cole Perfetti,2024-11-12,Over,1.5,58.82%,60.73%,56.03%,54.01%,53.23%,-1.70%
5478,Cole Perfetti,2024-11-12,Under,1.5,46.30%,39.27%,43.97%,45.99%,46.77%,-1.08%
5479,Morgan Rielly,2024-11-12,Over,1.5,64.52%,65.28%,63.58%,61.44%,62.92%,-0.66%
5480,Morgan Rielly,2024-11-12,Under,1.5,40.98%,34.72%,36.42%,38.56%,37.08%,-1.93%
5481,Tim Stützle,2024-11-12,Over,2.5,43.86%,50.52%,46.17%,48.50%,44.29%,1.03%
5482,Tim Stützle,2024-11-12,Under,2.5,61.73%,49.48%,53.83%,51.50%,55.71%,-5.16%
5483,John Tavares,2024-11-12,Over,3.5,45.45%,50.77%,47.18%,46.29%,48.47%,0.79%
5484,John Tavares,2024-11-12,Under,3.5,59.52%,49.23%,52.82%,53.71%,51.53%,-4.14%
5485,Brady Tkachuk,2024-11-12,Over,3.5,62.11%,63.91%,62.66%,64.97%,64.53%,0.36%
5486,Brady Tkachuk,2024-11-12,Under,3.5,43.48%,36.09%,37.34%,35.03%,35.47%,-2.72%
5487,Mitch Marner,2024-11-12,Over,2.5,53.48%,48.74%,44.22%,43.64%,43.48%,-4.98%
5488,Mitch Marner,2024-11-12,Under,2.5,51.81%,51.26%,55.78%,56.36%,56.52%,2.06%
5489,Bobby McMann,2024-11-12,Over,1.5,63.69%,63.99%,60.91%,61.73%,63.84%,-1.92%
5490,Bobby McMann,2024-11-12,Under,1.5,40.32%,36.01%,39.09%,38.27%,36.16%,-0.52%
5491,Josh Norris,2024-11-12,Over,1.5,66.23%,67.25%,63.31%,66.67%,64.38%,-2.16%
5492,Josh Norris,2024-11-12,Under,1.5,38.76%,32.75%,36.69%,33.33%,35.63%,-0.84%
5493,Thomas Chabot,2024-11-12,Over,2.5,43.48%,47.47%,42.93%,44.36%,45.05%,-0.24%
5494,Thomas Chabot,2024-11-12,Under,2.5,60.61%,52.53%,57.07%,55.64%,54.95%,-2.25%
5495,William Nylander,2024-11-12,Over,3.5,51.81%,54.10%,50.32%,48.89%,49.34%,-0.77%
5496,William Nylander,2024-11-12,Under,3.5,52.36%,45.90%,49.68%,51.11%,50.66%,-1.41%
5497,Jake Sanderson,2024-11-12,Over,1.5,62.89%,60.53%,56.69%,48.82%,50.87%,-4.18%
5498,Jake Sanderson,2024-11-12,Under,1.5,42.55%,39.47%,43.31%,51.18%,49.13%,0.33%
