id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
7809,Sebastian Aho,2024-11-25,Over,2.5,0.5319148936170213,0.559272528707096,0.520348381327665,0.5606936416184971,0.5514950166112956,-0.0061775690636334535
7810,Sebastian Aho,2024-11-25,Under,2.5,0.4854368932038835,0.440727471292904,0.47965161867233497,0.4393063583815029,0.4485049833887043,-0.0028107701733466883
7811,Martin Necas,2024-11-25,Over,2.5,0.5319148936170213,0.5802871250768467,0.5430697551841626,0.5307262569832403,0.5294117647058824,0.005957710155177709
7812,Martin Necas,2024-11-25,Under,2.5,0.4716981132075471,0.4197128749231534,0.45693024481583744,0.4692737430167598,0.47058823529411764,-0.006988366292505488
7813,Andrei Svechnikov,2024-11-25,Over,2.5,0.5882352941176471,0.5850950411797002,0.5514615694391193,0.5314685314685315,0.5277777777777778,-0.022326904269106163
7814,Andrei Svechnikov,2024-11-25,Under,2.5,0.4444444444444444,0.41490495882029976,0.4485384305608807,0.46853146853146854,0.4722222222222222,0.0018422937523963206
7815,Brent Burns,2024-11-25,Over,2.5,0.4,0.47947266019290624,0.4324394426812215,0.46195652173913043,0.40822784810126583,0.013516434450508943
7816,Brent Burns,2024-11-25,Under,2.5,0.6369426751592356,0.5205273398070938,0.5675605573187785,0.5380434782608695,0.5917721518987342,-0.047776282898911254
7817,Jason Robertson,2024-11-25,Over,2.5,0.4464285714285714,0.6055307191396965,0.5768099188731564,0.5737704918032787,0.5207667731629393,0.058881898845941597
7818,Jason Robertson,2024-11-25,Under,2.5,0.6097560975609756,0.39446928086030353,0.42319008112684364,0.4262295081967213,0.4792332268370607,-0.11951885427811582
7819,Miro Heiskanen,2024-11-25,Over,2.5,0.4444444444444444,0.4764161606681516,0.4319233226324781,0.48520710059171596,0.4409722222222222,-0.0056345048153848415
7820,Miro Heiskanen,2024-11-25,Under,2.5,0.5952380952380952,0.5235838393318484,0.5680766773675219,0.514792899408284,0.5590277777777778,-0.016776169861236506
7821,Wyatt Johnston,2024-11-25,Over,2.5,0.4444444444444444,0.49118779210890195,0.44672816364147994,0.40437158469945356,0.43769968051118213,0.001027673638665974
7822,Wyatt Johnston,2024-11-25,Under,2.5,0.5847953216374269,0.508812207891098,0.5532718363585201,0.5956284153005464,0.5623003194888179,-0.018980690079905188
