id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
2107,Mika Zibanejad,2024-10-26,Over,2.5,0.5747126436781609,0.5513197345879663,0.515332802600606,0.5647058823529412,0.5303030303030303,-0.03490571739018433
2108,Mika Zibanejad,2024-10-26,Under,2.5,0.47619047619047616,0.4486802654120337,0.484667197399394,0.43529411764705883,0.4696969696969697,0.0040457078497107835
2109,Alexis Lafrenière,2024-10-26,Over,2.5,0.6211180124223602,0.4951633990830313,0.4513561786273823,0.4,0.5075187969924813,-0.11201498049586656
2110,Alexis Lafrenière,2024-10-26,Under,2.5,0.4424778761061947,0.5048366009169687,0.5486438213726177,0.6,0.4924812030075188,0.04760615799645157
2111,Chris Kreider,2024-10-26,Over,2.5,0.625,0.610147318844031,0.5717181810936147,0.5178571428571429,0.5264150943396226,-0.035521212604256835
2112,Chris Kreider,2024-10-26,Under,2.5,0.425531914893617,0.38985268115596905,0.4282818189063853,0.48214285714285715,0.47358490566037736,0.0011967174870380487
2113,Vincent Trocheck,2024-10-26,Over,2.5,0.6369426751592356,0.5423885594466774,0.5007981451208249,0.47953216374269003,0.5140712945590994,-0.09374864568434424
2114,Vincent Trocheck,2024-10-26,Under,2.5,0.425531914893617,0.4576114405533226,0.4992018548791751,0.52046783625731,0.48592870544090055,0.03206006647519659
2115,Artemi Panarin,2024-10-26,Over,3.5,0.5714285714285714,0.4994589679553568,0.46275993402627846,0.38011695906432746,0.44840525328330205,-0.0633900384846709
2116,Artemi Panarin,2024-10-26,Under,3.5,0.4629629629629629,0.5005410320446432,0.5372400659737215,0.6198830409356725,0.551594746716698,0.03457727209121521
2117,Leo Carlsson,2024-10-26,Over,1.5,0.6097560975609756,0.6337749113207727,0.5931286973929178,0.5409836065573771,0.5335463258785943,-0.010651928232662033
2118,Leo Carlsson,2024-10-26,Under,1.5,0.4385964912280702,0.3662250886792273,0.40687130260708215,0.45901639344262296,0.46645367412140576,-0.014127623057783742
2119,Alex Killorn,2024-10-26,Over,1.5,0.641025641025641,0.6555742123492843,0.6288822690900817,0.5562913907284768,0.5839080459770115,-0.008456991169407374
2120,Alex Killorn,2024-10-26,Under,1.5,0.4065040650406504,0.3444257876507157,0.37111773090991834,0.44370860927152317,0.4160919540229885,-0.014905887322191946
2121,Troy Terry,2024-10-26,Over,2.5,0.4132231404958678,0.45840807912206827,0.4107963526407805,0.4276315789473684,0.39139344262295084,-0.0010339483467097094
2122,Troy Terry,2024-10-26,Under,2.5,0.6211180124223602,0.5415919208779317,0.5892036473592195,0.5723684210526315,0.6086065573770492,-0.02105824907854778
2123,Mason McTavish,2024-10-26,Over,1.5,0.5847953216374269,0.6328811071908393,0.5859009433752588,0.62,0.6095890410958904,0.0006657088632719965
2124,Mason McTavish,2024-10-26,Under,1.5,0.4444444444444444,0.3671188928091607,0.4140990566247412,0.38,0.3904109589041096,-0.01365542451886645
2125,Filip Chytil,2024-10-26,Over,2.5,0.46511627906976744,0.43337463284045274,0.39671632849041405,0.3956043956043956,0.36363636363636365,-0.03196954211861083
2126,Filip Chytil,2024-10-26,Under,2.5,0.591715976331361,0.5666253671595473,0.603283671509586,0.6043956043956044,0.6363636363636364,0.007083117699710234
2127,Jacob Trouba,2024-10-26,Over,1.5,0.591715976331361,0.6307614930519411,0.596878206149472,0.6075949367088608,0.5811965811965812,0.003160930577031734
2128,Jacob Trouba,2024-10-26,Under,1.5,0.4444444444444444,0.36923850694805893,0.40312179385052804,0.3924050632911392,0.4188034188034188,-0.018595192767262375
2129,Frank Vatrano,2024-10-26,Over,2.5,0.5464480874316939,0.6429574564790953,0.6200168987075306,0.5833333333333334,0.6083650190114068,0.04055148332372924
2130,Frank Vatrano,2024-10-26,Under,2.5,0.5,0.3570425435209047,0.37998310129246937,0.4166666666666667,0.3916349809885932,-0.060008449353765314
2131,Reilly Smith,2024-10-26,Over,1.5,0.6172839506172839,0.6386711548064026,0.6026034022680143,0.6149068322981367,0.6072144288577155,-0.009589713034603514
2132,Reilly Smith,2024-10-26,Under,1.5,0.4366812227074236,0.3613288451935975,0.39739659773198566,0.38509316770186336,0.3927855711422846,-0.01743445565770403
2133,Trevor Zegras,2024-10-26,Over,1.5,0.6666666666666666,0.6740600966911316,0.6698185313676259,0.6440677966101694,0.6496350364963503,0.0023638985257194434
2134,Trevor Zegras,2024-10-26,Under,1.5,0.4081632653061224,0.3259399033088684,0.33018146863237413,0.3559322033898305,0.35036496350364965,-0.03294058652597989
2135,Adam Fox,2024-10-26,Over,1.5,0.6535947712418301,0.5945759315910639,0.5473107441839509,0.5838509316770186,0.5962732919254659,-0.07670498179177129
2136,Adam Fox,2024-10-26,Under,1.5,0.4081632653061224,0.4054240684089361,0.45268925581604913,0.4161490683229814,0.40372670807453415,0.018808392542986288
2137,Charlie McAvoy,2024-10-26,Over,1.5,0.591715976331361,0.5769208478366319,0.5273183771218533,0.5100671140939598,0.5239085239085239,-0.03943186328408263
2138,Charlie McAvoy,2024-10-26,Under,1.5,0.4347826086956522,0.42307915216336806,0.47268162287814675,0.4899328859060403,0.4760914760914761,0.01676302550379566
2139,Pavel Zacha,2024-10-26,Over,1.5,0.5952380952380952,0.6161421788460395,0.5676812117301249,0.5357142857142857,0.5891472868217055,-0.017020428049040526
2140,Pavel Zacha,2024-10-26,Under,1.5,0.4444444444444444,0.38385782115396055,0.43231878826987513,0.4642857142857143,0.4108527131782946,-0.005456545278556185
2141,Brad Marchand,2024-10-26,Over,2.5,0.4310344827586207,0.49883206898723664,0.45496944086460367,0.44785276073619634,0.4497153700189753,0.010516875531416753
2142,Brad Marchand,2024-10-26,Under,2.5,0.5649717514124294,0.5011679310127634,0.5450305591353963,0.5521472392638037,0.5502846299810247,-0.01145971114621705
2143,Elias Lindholm,2024-10-26,Over,1.5,0.6578947368421053,0.6807398839839158,0.6527936803235961,0.6380368098159509,0.6332665330661322,-0.003727695148141308
2144,Elias Lindholm,2024-10-26,Under,1.5,0.4065040650406504,0.31926011601608417,0.3472063196764039,0.3619631901840491,0.3667334669338677,-0.024978159862336702
2145,David Pastrnak,2024-10-26,Over,3.5,0.6097560975609756,0.7056470704176379,0.6870153963516474,0.7034883720930233,0.6847014925373134,0.04949423828777412
2146,David Pastrnak,2024-10-26,Under,3.5,0.45454545454545453,0.29435292958236214,0.3129846036483526,0.29651162790697677,0.31529850746268656,-0.06488205666117171
2147,Mitch Marner,2024-10-26,Over,2.5,0.4347826086956522,0.4571441956829677,0.41034022300927697,0.4267515923566879,0.39872068230277186,-0.010811055207435208
2148,Mitch Marner,2024-10-26,Under,2.5,0.5952380952380952,0.5428558043170323,0.589659776990723,0.5732484076433121,0.6012793176972282,-0.0034454318586710775
2149,Morgan Rielly,2024-10-26,Over,1.5,0.6535947712418301,0.6781262393659044,0.6688014983748041,0.6206896551724138,0.6609808102345416,0.010974666279929352
2150,Morgan Rielly,2024-10-26,Under,1.5,0.40322580645161293,0.32187376063409556,0.33119850162519593,0.3793103448275862,0.3390191897654584,-0.030173600670526032
2151,John Tavares,2024-10-26,Over,3.5,0.425531914893617,0.5013516661211769,0.46481624853889203,0.46107784431137727,0.4894433781190019,0.017095960012295616
2152,John Tavares,2024-10-26,Under,3.5,0.6172839506172839,0.4986483338788231,0.535183751461108,0.5389221556886228,0.510556621880998,-0.05362996880363105
2153,William Nylander,2024-10-26,Over,3.5,0.5,0.554703695696608,0.5162326184463125,0.4941860465116279,0.5205223880597015,0.00811630922315626
2154,William Nylander,2024-10-26,Under,3.5,0.5555555555555556,0.4452963043033919,0.4837673815536875,0.5058139534883721,0.47947761194029853,-0.040380847876050785
2155,Auston Matthews,2024-10-26,Over,4.5,0.5,0.5146482715204418,0.4850438775124506,0.43558282208588955,0.4340344168260038,-0.007478061243774703
2156,Auston Matthews,2024-10-26,Under,4.5,0.5235602094240838,0.4853517284795582,0.5149561224875494,0.5644171779141104,0.5659655831739961,-0.0045147818815331475
2157,Matthew Knies,2024-10-26,Over,1.5,0.6060606060606061,0.5085584984483564,0.45149006627714905,0.46153846153846156,0.465324384787472,-0.0980928425548862
2158,Matthew Knies,2024-10-26,Under,1.5,0.4464285714285714,0.49144150155164357,0.548509933722851,0.5384615384615384,0.5346756152125279,0.04610126039096496
2159,Nicholas Robertson,2024-10-26,Over,1.5,0.5847953216374269,0.5796106320969194,0.5182989094742556,0.5443037974683544,0.5398230088495575,-0.0400383326757123
