id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
6595,Elias Lindholm,2024-11-18,Over,1.5,0.625,0.6445209402527601,0.6161255051020804,0.6264367816091954,0.5993265993265994,-0.005916329931946351
6596,Elias Lindholm,2024-11-18,Under,1.5,0.4166666666666667,0.35547905974724,0.38387449489791964,0.3735632183908046,0.4006734006734007,-0.014053787900891596
6597,Brad Marchand,2024-11-18,Over,2.5,0.5235602094240838,0.5204055194360702,0.4781890495820682,0.47126436781609193,0.5,-0.02380739431270598
6598,Brad Marchand,2024-11-18,Under,2.5,0.5235602094240838,0.4795944805639299,0.5218109504179318,0.5287356321839081,0.5,-0.0009178804125687667
6599,Charlie McAvoy,2024-11-18,Over,1.5,0.6172839506172839,0.5661890161422622,0.5212330363505912,0.50625,0.5106382978723404,-0.06274293593227509
6600,Charlie McAvoy,2024-11-18,Under,1.5,0.42372881355932207,0.4338109838577378,0.47876696364940885,0.49375,0.48936170212765956,0.023876844524375884
6601,Pavel Zacha,2024-11-18,Over,1.5,0.6493506493506493,0.6017334759958949,0.5493906591968858,0.5363128491620112,0.5672131147540984,-0.07126777075777585
6602,Pavel Zacha,2024-11-18,Under,1.5,0.3921568627450981,0.3982665240041051,0.4506093408031142,0.46368715083798884,0.43278688524590164,0.02404093855611955
6603,David Pastrnak,2024-11-18,Over,4.5,0.47619047619047616,0.5176033184153381,0.4860560599972016,0.5136612021857924,0.4696485623003195,0.0047085740895734945
6604,David Pastrnak,2024-11-18,Under,4.5,0.5747126436781609,0.48239668158466187,0.5139439400027984,0.48633879781420764,0.5303514376996805,-0.03572214337673338
6605,Yegor Chinakhov,2024-11-18,Over,2.5,0.4385964912280702,0.42303900839728104,0.3665624420449132,0.29,0.3350253807106599,-0.03207766252687462
6606,Yegor Chinakhov,2024-11-18,Under,2.5,0.6172839506172839,0.576960991602719,0.6334375579550868,0.71,0.6649746192893401,0.010551953180338997
6607,Adam Fantilli,2024-11-18,Over,2.5,0.45454545454545453,0.46115913718595936,0.41227050013701927,0.3787878787878788,0.389937106918239,-0.019376020770532812
6608,Adam Fantilli,2024-11-18,Under,2.5,0.5882352941176471,0.5388408628140406,0.5877294998629807,0.6212121212121212,0.610062893081761,-0.0003070893689045562
6609,Kirill Marchenko,2024-11-18,Over,2.5,0.5291005291005292,0.4837818787662851,0.4396574368271171,0.42207792207792205,0.42391304347826086,-0.04748523719009795
6610,Kirill Marchenko,2024-11-18,Under,2.5,0.5235602094240838,0.5162181212337149,0.5603425631728829,0.577922077922078,0.5760869565217391,0.01930063067588085
6611,Sean Monahan,2024-11-18,Over,2.5,0.4166666666666667,0.4433198424192206,0.40214436100637596,0.4,0.42857142857142855,-0.006223845282981741
6612,Sean Monahan,2024-11-18,Under,2.5,0.625,0.5566801575807794,0.597855638993624,0.6,0.5714285714285714,-0.01809624067091728
