id,player_name,date,over_under,points,implied_likelihood,normal_likelihood,poisson_likelihood,raw_data_likelihood,weighted_likelihood,poisson_kelly
4427,Elias Lindholm,2024-11-07,Over,1.5,0.6535947712418301,0.656823024282428,0.6280739434252829,0.6331360946745562,0.6095890410958904,-0.018418333282696764
4428,Elias Lindholm,2024-11-07,Under,1.5,0.4065040650406504,0.343176975717572,0.37192605657471717,0.3668639053254438,0.3904109589041096,-0.014565393977088323
4429,Brad Marchand,2024-11-07,Over,2.5,0.5208333333333334,0.5107150641512777,0.46686508858979314,0.46153846153846156,0.4816053511705686,-0.028157345083586194
4430,Brad Marchand,2024-11-07,Under,2.5,0.5319148936170213,0.48928493584872235,0.5331349114102069,0.5384615384615384,0.5183946488294314,0.000651600412269554
4431,Charlie McAvoy,2024-11-07,Over,1.5,0.6097560975609756,0.5708993577798895,0.5289499606425992,0.5032258064516129,0.49097472924187724,-0.05176643146333487
4432,Charlie McAvoy,2024-11-07,Under,1.5,0.425531914893617,0.42910064222011046,0.47105003935740075,0.4967741935483871,0.5090252707581228,0.019808813424054036
4433,David Pastrnak,2024-11-07,Over,4.5,0.45454545454545453,0.533946479438043,0.5014222558110253,0.5224719101123596,0.487012987012987,0.021485200580053265
4434,David Pastrnak,2024-11-07,Under,4.5,0.5988023952095809,0.46605352056195704,0.4985777441889747,0.47752808988764045,0.512987012987013,-0.0624534205986613
4435,Pavel Zacha,2024-11-07,Over,1.5,0.5747126436781609,0.6166962501841069,0.5653029885826928,0.5344827586206896,0.5666666666666667,-0.005531351306119786
4436,Pavel Zacha,2024-11-07,Under,1.5,0.46511627906976744,0.38330374981589316,0.4346970114173072,0.46551724137931033,0.43333333333333335,-0.014217701185389037
4437,Mikael Backlund,2024-11-07,Over,2.5,0.45454545454545453,0.5354068083846619,0.493845640632091,0.5310734463276836,0.4819672131147541,0.018012585289708394
4438,Mikael Backlund,2024-11-07,Under,2.5,0.5813953488372093,0.464593191615338,0.506154359367909,0.4689265536723164,0.5180327868852459,-0.044935590933054353
4439,Jonathan Huberdeau,2024-11-07,Over,1.5,0.5555555555555556,0.5437797311234307,0.49106774215500126,0.4682080924855491,0.45,-0.03627439503781177
4440,Jonathan Huberdeau,2024-11-07,Under,1.5,0.5,0.4562202688765693,0.5089322578449987,0.5317919075144508,0.55,0.004466128922499368
4441,Nazem Kadri,2024-11-07,Over,3.5,0.4347826086956522,0.45498137700530483,0.4171254424710059,0.4124293785310734,0.39672131147540984,-0.007809900445516632
4442,Nazem Kadri,2024-11-07,Under,3.5,0.6172839506172839,0.5450186229946952,0.5828745575289941,0.5875706214689266,0.6032786885245902,-0.022477103549608662
4443,Yegor Sharangovich,2024-11-07,Over,2.5,0.4166666666666667,0.4058478320252358,0.3579524935236913,0.32515337423312884,0.372848948374761,-0.025163217061275167
4444,Yegor Sharangovich,2024-11-07,Under,2.5,0.6172839506172839,0.5941521679747642,0.6420475064763087,0.6748466257668712,0.627151051625239,0.01617619374662102
4445,Blake Coleman,2024-11-07,Over,2.5,0.45454545454545453,0.49434567216995173,0.4505607459682843,0.45664739884393063,0.48148148148148145,-0.0018263247645363273
4446,Blake Coleman,2024-11-07,Under,2.5,0.5847953216374269,0.5056543278300483,0.5494392540317157,0.5433526011560693,0.5185185185185185,-0.021288336480903586
4447,Charlie Coyle,2024-11-07,Over,1.5,0.5747126436781609,0.5668602023819156,0.5151766195596239,0.5,0.5064935064935064,-0.034997527691302155
4448,Charlie Coyle,2024-11-07,Under,1.5,0.4807692307692307,0.4331397976180844,0.4848233804403761,0.5,0.4935064935064935,0.0019519979898107165
4449,MacKenzie Weegar,2024-11-07,Over,2.5,0.4716981132075471,0.4619911820830206,0.415095007531175,0.3806818181818182,0.3815789473684211,-0.02678539822185466
4450,MacKenzie Weegar,2024-11-07,Under,2.5,0.5747126436781609,0.5380088179169794,0.584904992468825,0.6193181818181818,0.618421052631579,0.005991448275593059
4451,Andrei Kuzmenko,2024-11-07,Over,1.5,0.5235602094240838,0.5421972205725879,0.48928051042323206,0.5,0.5,-0.01798742447572166
4452,Andrei Kuzmenko,2024-11-07,Under,1.5,0.5405405405405405,0.4578027794274121,0.5107194895767679,0.5,0.5,-0.01622616008322919
4453,Connor Zary,2024-11-07,Over,1.5,0.49019607843137253,0.5386367384018025,0.48375521074202643,0.5526315789473685,0.5675675675675675,-0.0031585024245831816
4454,Connor Zary,2024-11-07,Under,1.5,0.5747126436781609,0.46136326159819746,0.5162447892579736,0.4473684210526316,0.43243243243243246,-0.03436961712538039
4455,Rasmus Andersson,2024-11-07,Over,1.5,0.625,0.6527784067705721,0.6067298119691085,0.5941176470588235,0.5986394557823129,-0.012180125353927651
4456,Rasmus Andersson,2024-11-07,Under,1.5,0.42372881355932207,0.3472215932294279,0.3932701880308915,0.40588235294117647,0.4013605442176871,-0.013213668427775022
4457,Chris Kreider,2024-11-07,Over,2.5,0.5208333333333334,0.592930417460027,0.5521584496938913,0.5116279069767442,0.5033783783783784,0.016343538970725865
4458,Chris Kreider,2024-11-07,Under,2.5,0.5102040816326531,0.407069582539973,0.4478415503061087,0.4883720930232558,0.4966216216216216,-0.03183087536459034
4459,Alexis Lafrenière,2024-11-07,Over,2.5,0.47619047619047616,0.4354716751632465,0.39289786596282594,0.39080459770114945,0.41946308724832215,-0.03975329124501489
4460,Alexis Lafrenière,2024-11-07,Under,2.5,0.5617977528089888,0.5645283248367535,0.6071021340371741,0.6091954022988506,0.5805369127516778,0.025846730316080063
4461,Artemi Panarin,2024-11-07,Over,3.5,0.5,0.46967275781875684,0.43020311338775064,0.38285714285714284,0.431438127090301,-0.03489844330612468
